"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","No","correct"
"","html-keyboard-response","12","44997","0.0-5.0-0.1","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","13","52116","0.0-5.0-1.1","","null","<p class='stim'>確實有一項重子因要可以顯著預加增測的成功率，是就那認知的方式：凡知都事道一點的「狐狸」要專比精一門的「刺蝟」表更現好。</p>","null","show_stimulus","N/A","14",""
"","html-keyboard-response","14","53543","0.0-5.0-2.1","","1320","<p class='stim'>文中探討增加預測成功率的因子。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","14","true"
"","html-keyboard-response","15","57438","0.0-5.0-3.1","","3390","<p class='stim'>文中將凡事都知道一點的人比擬為狐狸，並將專精一門學問的人比擬為刺蝟。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","14","true"
"","html-keyboard-response","16","58445","0.0-5.0-0.2","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","17","65553","0.0-5.0-1.2","","null","<p class='stim'>氣候變遷的主要推手是體集企業，例如力電網、工業、規大模農業與運輸系統。在人類排放的溫室氣體中，近半來自於電發與業工使用的石化燃料。</p>","null","show_stimulus","N/A","5",""
"","html-keyboard-response","18","69088","0.0-5.0-2.2","","3427","<p class='stim'>開採化石燃料是導致氣候變遷的主要原因。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","5","true"
"","html-keyboard-response","19","71502","0.0-5.0-3.2","","1907","<p class='stim'>作者認為溫室氣體都是由工業活動所排放。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","5","true"
"","html-keyboard-response","20","72509","0.0-5.0-0.3","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","21","79616","0.0-5.0-1.3","","null","<p class='stim'>生活中有許多事物可能會對我們形成壓力，例如碌忙的工作、人與人之間的相處摩擦、環境或經濟變化，是都一般人有常的壓力來源。</p>","null","show_stimulus","N/A","2",""
"","html-keyboard-response","22","81518","0.0-5.0-2.3","","1795","<p class='stim'>文中提及學生的課業壓力是常見的壓力來源。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","2","true"
"","html-keyboard-response","23","83510","0.0-5.0-3.3","","1486","<p class='stim'>文中敘述人與人相處是一般人常見的壓力來源之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","2","true"
"","html-keyboard-response","24","84520","0.0-5.0-0.4","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","25","91624","0.0-5.0-1.4","","null","<p class='stim'>我們幾乎可以肯定，從服事務業者將步入農工夫人的後塵，大幅度由人系智慧工統取而代之，真人服務也會像難以照顧的銀器、銅器，成為稀有、尊貴的象徵。</p>","null","show_stimulus","N/A","9",""
"","html-keyboard-response","26","93527","0.0-5.0-2.4","","1796","<p class='stim'>服務業會慢慢被人工智慧「完全」取代。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","9","false"
"","html-keyboard-response","27","94935","0.0-5.0-3.4","","900","<p class='stim'>真人服務會變得稀有。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","9","true"
"","html-keyboard-response","28","95941","0.0-5.0-0.5","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","29","103046","0.0-5.0-1.5","","null","<p class='stim'>科技不斷進步，人類生素質活亦得以提升，但這些享受背後，對能源的需求亦越來越大。傳化統石能源會污環染境，環保新能源例如太陽能、風力發電卻要「望天打卦」。</p>","null","show_stimulus","N/A","11",""
"","html-keyboard-response","30","104512","0.0-5.0-2.5","","1362","<p class='stim'>人類生活素質提高，能源需求也日漸提昇。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","11","true"
"","html-keyboard-response","31","106988","0.0-5.0-3.5","","1972","<p class='stim'>環保能源明顯優於傳統能源。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","11","true"
"","html-keyboard-response","32","107993","0.0-5.0-0.6","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","33","115103","0.0-5.0-1.6","","null","<p class='stim'>都市主要是由貿易商品、集散地市集所演變而來。藝術品本非城市，而是生活副產物人類的自身。設計甚至主動去管制天際線，以至於機能城市影響時，或許就本末倒置了。</p>","null","show_stimulus","N/A","23",""
"","html-keyboard-response","34","117204","0.0-5.0-2.6","","1996","<p class='stim'>作者認為城市應如藝術品一般加以設計、管制。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","23","true"
"","html-keyboard-response","35","120480","0.0-5.0-3.6","","2770","<p class='stim'>過度管制城市的樣貌會影響城市本身的機能。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","23","true"
"","html-keyboard-response","36","121488","0.0-5.0-0.7","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","37","128594","0.0-5.0-1.7","","null","<p class='stim'>科學家首次發現從阿波羅計畫帶回的月球植物竟然可以種出土壤。此前，研究人員一直不知道土質極差的月球土壤中，食物是否會發芽、更別說能不能被用來種植植物。</p>","null","show_stimulus","N/A","19",""
"","html-keyboard-response","38","130378","0.0-5.0-2.7","","1676","<p class='stim'>科學家認為月球土壤環境適合種植作物。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","19","true"
"","html-keyboard-response","39","132325","0.0-5.0-3.7","","1439","<p class='stim'>阿波羅計畫對於月球土質的研究很有幫助。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","19","true"
"","html-keyboard-response","40","133335","0.0-5.0-0.8","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","41","140443","0.0-5.0-1.8","","null","<p class='stim'>尼安德塔人和我們有共同的祖先，他們強壯、身型發達、肌肉魁梧。他們製造技術的武器精良，能獵捕冰河動物的所有大型哺乳時期。</p>","null","show_stimulus","N/A","18",""
"","html-keyboard-response","42","142836","0.0-5.0-2.8","","2289","<p class='stim'>尼安德塔人的武器製造技術良好。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","18","true"
"","html-keyboard-response","43","144296","0.0-5.0-3.8","","951","<p class='stim'>文中提及尼安德塔人擅長獵捕海洋生物。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","18","true"
"","html-keyboard-response","44","145301","0.0-5.0-0.9","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","45","152404","0.0-5.0-1.9","","null","<p class='stim'>「校園槍擊事件、自水來有重金屬鉛汙染、過時的課程和科技、班大教學，結果我們能做的最好的事情，卻是禁止一本有老鼠裸體的納粹大屠殺書。」</p>","null","show_stimulus","N/A","4",""
"","html-keyboard-response","46","154549","0.0-5.0-2.9","","2039","<p class='stim'>水汙染是文中提及之校園問題之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","f","4","false"
"","html-keyboard-response","47","159408","0.0-5.0-3.9","","4350","<p class='stim'>作者支持小班教學。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","4","true"
"","html-keyboard-response","48","160417","0.0-5.0-0.10","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","49","167524","0.0-5.0-1.10","","null","<p class='stim'>雖然官方未公死布傷人數，但《BBC》引當述地媒體稱，自今年以來，已經有 10 人在這場暴力中喪性失命。對此，當地的居民表示，「這場暴力衝突宛如戰場」。</p>","null","show_stimulus","N/A","12",""
"","html-keyboard-response","50","169291","0.0-5.0-2.10","","1663","<p class='stim'>這場暴力衝突造成 10 人受傷。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","12","false"
"","html-keyboard-response","51","172850","0.0-5.0-3.10","","3056","<p class='stim'>《BBC》引用官方死亡人數。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","12","false"
"","html-keyboard-response","52","173856","0.0-5.0-0.11","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","53","180964","0.0-5.0-1.11","","null","<p class='stim'>種植柑橘的農夫在霜害來臨前保護好果樹；災害應變中心在野火蔓延前會疏散風下處的鎮鄉；河岸兩側的社區在大雨來襲前會準備好包砂堆在商店和住家前。</p>","null","show_stimulus","N/A","1",""
"","html-keyboard-response","54","184334","0.0-5.0-2.11","","3263","<p class='stim'>向風處鄉鎮在野火蔓延前可以不用撤離。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","1","true"
"","html-keyboard-response","55","185939","0.0-5.0-3.11","","1099","<p class='stim'>人們會使用砂包來防洪。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","1","true"
"","html-keyboard-response","56","186947","0.0-5.0-0.12","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","57","194052","0.0-5.0-1.12","","null","<p class='stim'>中文與契洛基語這類聲調語言，利調聲用變化來區分意義，同樣的音以節較高、較低、逐漸上升或下降的聲調發音時，代義的意表都不同。</p>","null","show_stimulus","N/A","10",""
"","html-keyboard-response","58","197112","0.0-5.0-2.12","","2955","<p class='stim'>契洛基語中，同樣的音節以不同聲調發音，代表不同的意義。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","10","true"
"","html-keyboard-response","59","200328","0.0-5.0-3.12","","2714","<p class='stim'>文中提及的聲調變化包含較高、較低、逐漸上升或下降等聲調。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","10","true"
"","html-keyboard-response","60","201338","0.0-5.0-0.13","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","61","208443","0.0-5.0-1.13","","null","<p class='stim'>台灣因為歷關的史係，存許著在多不語的同言。隨著歷史演進，不同的政權帶來不同強勢的語言。而隨強著勢語言的通用，使得原本各族群的母使語用比下例降。</p>","null","show_stimulus","N/A","16",""
"","html-keyboard-response","62","210600","0.0-5.0-2.13","","2051","<p class='stim'>文中認為，台灣有許多不同的語言是因為歷史的關係。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","16","true"
"","html-keyboard-response","63","212602","0.0-5.0-3.13","","1497","<p class='stim'>政權更替會增加各族群使用母語的比例。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","16","true"
"","html-keyboard-response","64","213604","0.0-5.0-0.14","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","65","220710","0.0-5.0-1.14","","null","<p class='stim'>統計上的似相性未必就表示內容上具有大重意義，兩件經常參照的事物不定一就是對的。例如，全球氣候暖化與活躍的盜海數量減少，在存著驚人的相關性。這種相關性當然純屬合巧。</p>","null","show_stimulus","N/A","8",""
"","html-keyboard-response","66","223500","0.0-5.0-2.14","","2682","<p class='stim'>統計上相關並不代表內容上具有重大意義。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","8","true"
"","html-keyboard-response","67","225635","0.0-5.0-3.14","","1635","<p class='stim'>根據文意，全球暖化會「導致」海盜減少。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","8","true"
"","html-keyboard-response","68","226645","0.0-5.0-0.15","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","69","233755","0.0-5.0-1.15","","null","<p class='stim'>氣候變遷造成的影響，對世界上一些最族群的脆弱特別嚴重，尤其是依賴農村維生的貧困土地以及許多沿海地區的熱帶居民。</p>","null","show_stimulus","N/A","17",""
"","html-keyboard-response","70","236331","0.0-5.0-2.15","","2470","<p class='stim'>氣候變遷對貧困農村影響很大。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","17","true"
"","html-keyboard-response","71","238232","0.0-5.0-3.15","","1397","<p class='stim'>沿海居民是脆弱族群之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","17","true"
"","html-keyboard-response","72","239239","0.0-5.0-0.16","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","73","246342","0.0-5.0-1.16","","null","<p class='stim'>新聞養素是媒體素養究研底下的一個分支，用於阻斷陰謀論的播傳，以及培養分辨假新聞的力能。它養培人們具備一套技巧，以斷判新聞與資訊的可信度。</p>","null","show_stimulus","N/A","6",""
"","html-keyboard-response","74","248709","0.0-5.0-2.16","","2261","<p class='stim'>新聞素養可阻斷陰謀論的傳播。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","6","true"
"","html-keyboard-response","75","252125","0.0-5.0-3.16","","2912","<p class='stim'>媒體素養是新聞素養下的一個分支。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","6","false"
"","html-keyboard-response","76","253139","0.0-5.0-0.17","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","77","260242","0.0-5.0-1.17","","null","<p class='stim'>新顯示研究，蜂蟹蟎也會改變使用空間的和行為來避免蜜蜂擴散，這種蜜蜂以寄生蟲器官為食，並可能帶有病毒致病的，是蜜蜂威脅最大之一。</p>","null","show_stimulus","N/A","21",""
"","html-keyboard-response","78","262643","0.0-5.0-2.17","","2299","<p class='stim'>蜂蟹螨不吃蜜蜂器官。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","21","true"
"","html-keyboard-response","79","264921","0.0-5.0-3.17","","1775","<p class='stim'>蜂蟹螨帶有病毒。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","21","true"
"","html-keyboard-response","80","265929","0.0-5.0-0.18","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","81","273039","0.0-5.0-1.18","","null","<p class='stim'>每個人顏色對的主觀都十分感覺，以上的研究發現也仍深入更有待的評估。顏色一種如果能帶給喜悅你、自信或舒適的感覺，就算你身邊的人喜歡不太，也儘管用用看吧。</p>","null","show_stimulus","N/A","24",""
"","html-keyboard-response","82","274959","0.0-5.0-2.18","","1813","<p class='stim'>作者認為我們應該多聽其他人對挑選顏色的建議。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","24","true"
"","html-keyboard-response","83","276733","0.0-5.0-3.18","","1270","<p class='stim'>大部分人對顏色的感覺大致相同。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","24","true"
"","html-keyboard-response","84","277742","0.0-5.0-0.19","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","85","284850","0.0-5.0-1.19","","null","<p class='stim'>環視周圍，險探隊員正幾個人裹著一條毯毛，擠在一起勉強取暖，但分遣所內有溫暖的堆火、食物也還算充足，暫時看起來沒有性命之憂。</p>","null","show_stimulus","N/A","3",""
"","html-keyboard-response","86","286988","0.0-5.0-2.19","","2032","<p class='stim'>分遣所內的探索隊員正挨餓受凍。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","3","true"
"","html-keyboard-response","87","288786","0.0-5.0-3.19","","1292","<p class='stim'>作者身處在寒冷的環境中。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","3","true"
"","html-keyboard-response","88","289793","0.0-5.0-0.20","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","89","296902","0.0-5.0-1.20","","null","<p class='stim'>我在斯里蘭卡的第九天，搭上放著印曲度風的巴士，前幾天的告驗經訴我要先跟車上的售員票問好價錢，親自把登安山包置在後廂車內，最後是上車絕對要靠坐窗的位置。</p>","null","show_stimulus","N/A","15",""
"","html-keyboard-response","90","298851","0.0-5.0-2.20","","1849","<p class='stim'>作者沒有在當地搭乘巴士的經驗。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","15","true"
"","html-keyboard-response","91","300948","0.0-5.0-3.20","","1594","<p class='stim'>作者認為搭乘巴士時應將登山包置於窗邊。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","15","false"
"","html-keyboard-response","92","301958","0.0-5.0-0.21","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","93","309064","0.0-5.0-1.21","","null","<p class='stim'>詹姆士兩歲大了年齡，占據了大半條毯子；威廉雖然年紀比較小，卻十分精明。他強迫睡著先不要自己，等鼾聲詹姆士大作，就把大半毯子都拉到自己這邊。</p>","null","show_stimulus","N/A","20",""
"","html-keyboard-response","94","311421","0.0-5.0-2.21","","2254","<p class='stim'>威廉的年紀小於兩歲。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","20","true"
"","html-keyboard-response","95","314595","0.0-5.0-3.21","","2669","<p class='stim'>威廉等詹姆士睡著後才拉他的毯子。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","20","true"
"","html-keyboard-response","96","315599","0.0-5.0-0.22","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","97","322701","0.0-5.0-1.22","","null","<p class='stim'>我們若是限制投技減碳資術，將無法大減幅少發電產及各種廠業的碳排放，而且 CCUS 藉由減放碳少排，能締造更大規濟的經模，提就供業機會並從中獲利。</p>","null","show_stimulus","N/A","13",""
"","html-keyboard-response","98","324394","0.0-5.0-2.22","","1590","<p class='stim'>CCUS 會造成失業。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","13","true"
"","html-keyboard-response","99","327721","0.0-5.0-3.22","","2822","<p class='stim'>碳排放量受限於減碳技術的投資。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","13","true"
"","html-keyboard-response","100","328731","0.0-5.0-0.23","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","101","335837","0.0-5.0-1.23","","null","<p class='stim'>帶熱林雨為什麼會不停消失？為什麼止阻砍伐天林然這麼難？其中一個最重要的原因，就是類人糧食及生存間空的匱乏。</p>","null","show_stimulus","N/A","7",""
"","html-keyboard-response","102","338291","0.0-5.0-2.23","","2350","<p class='stim'>作者認為糧食不足為人類砍乏樹林的原因之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","7","true"
"","html-keyboard-response","103","340497","0.0-5.0-3.23","","1701","<p class='stim'>作者認為熱帶雨林與天然林的消失為氣候變遷所引起。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","7","true"
"","html-keyboard-response","104","342228","0.0-6.0","","1227","<p class='Instruction'>您的回應正確率為 88%。 </p>
          <p class='Instruction'>請按下鍵盤任意按鍵。</p>","enter","","","",""
"true","fullscreen","105","343232","0.0-7.0","","","","","","","",""
