"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","No","correct"
"","html-keyboard-response","25","139709","0.0-5.0-1.4","","null","<p class='stim'>中文與契洛基語這類聲調語言，利調聲用變化來區分意義，同樣的音以節較高、較低、逐漸上升或下降的聲調發音時，代義的意表都不同。</p>","null","show_stimulus","N/A","10",""
"","html-keyboard-response","26","146464","0.0-5.0-2.4","","6655","<p class='stim'>契洛基語中，同樣的音節以不同聲調發音，代表不同的意義。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","10","true"
"","html-keyboard-response","27","153473","0.0-5.0-3.4","","6501","<p class='stim'>文中提及的聲調變化包含較高、較低、逐漸上升或下降等聲調。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","10","true"
"","html-keyboard-response","28","154491","0.0-5.0-0.5","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","29","161601","0.0-5.0-1.5","","null","<p class='stim'>艾佛森發現，老鼠完全剝奪受到的睡眠，會在一個月全數內死亡。事實上，她只要不進入睡眠讓老鼠的快速動眼期，就會出現結果致命的這種。</p>","null","show_stimulus","N/A","22",""
"","html-keyboard-response","30","165873","0.0-5.0-2.5","","4163","<p class='stim'>艾佛森用老鼠作為睡眠剝奪實驗的材料。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","22","true"
"","html-keyboard-response","31","168064","0.0-5.0-3.5","","1677","<p class='stim'>進入快速動眼期與否，會影響到老鼠的性命。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","22","true"
"","html-keyboard-response","32","169078","0.0-5.0-0.6","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","33","176194","0.0-5.0-1.6","","null","<p class='stim'>「校園槍擊事件、自水來有重金屬鉛汙染、過時的課程和科技、班大教學，結果我們能做的最好的事情，卻是禁止一本有老鼠裸體的納粹大屠殺書。」</p>","null","show_stimulus","N/A","4",""
"","html-keyboard-response","34","178688","0.0-5.0-2.6","","2385","<p class='stim'>水汙染是文中提及之校園問題之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","4","true"
"","html-keyboard-response","35","180432","0.0-5.0-3.6","","1241","<p class='stim'>作者支持小班教學。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","f","4","false"
"","html-keyboard-response","36","181451","0.0-5.0-0.7","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","37","188556","0.0-5.0-1.7","","null","<p class='stim'>氣候變遷造成的影響，對世界上一些最族群的脆弱特別嚴重，尤其是依賴農村維生的貧困土地以及許多沿海地區的熱帶居民。</p>","null","show_stimulus","N/A","17",""
"","html-keyboard-response","38","191299","0.0-5.0-2.7","","2632","<p class='stim'>氣候變遷對貧困農村影響很大。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","17","true"
"","html-keyboard-response","39","193682","0.0-5.0-3.7","","1873","<p class='stim'>沿海居民是脆弱族群之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","17","true"
"","html-keyboard-response","40","194694","0.0-5.0-0.8","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","41","201808","0.0-5.0-1.8","","null","<p class='stim'>雖然官方未公死布傷人數，但《BBC》引當述地媒體稱，自今年以來，已經有 10 人在這場暴力中喪性失命。對此，當地的居民表示，「這場暴力衝突宛如戰場」。</p>","null","show_stimulus","N/A","12",""
"","html-keyboard-response","42","205026","0.0-5.0-2.8","","3116","<p class='stim'>這場暴力衝突造成 10 人受傷。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","12","true"
"","html-keyboard-response","43","208449","0.0-5.0-3.8","","2922","<p class='stim'>《BBC》引用官方死亡人數。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","12","true"
"","html-keyboard-response","44","209471","0.0-5.0-0.9","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","45","216588","0.0-5.0-1.9","","null","<p class='stim'>種植柑橘的農夫在霜害來臨前保護好果樹；災害應變中心在野火蔓延前會疏散風下處的鎮鄉；河岸兩側的社區在大雨來襲前會準備好包砂堆在商店和住家前。</p>","null","show_stimulus","N/A","1",""
"","html-keyboard-response","46","220449","0.0-5.0-2.9","","3759","<p class='stim'>向風處鄉鎮在野火蔓延前可以不用撤離。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","1","true"
"","html-keyboard-response","47","222305","0.0-5.0-3.9","","1344","<p class='stim'>人們會使用砂包來防洪。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","1","true"
"","html-keyboard-response","48","223322","0.0-5.0-0.10","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","49","230436","0.0-5.0-1.10","","null","<p class='stim'>新顯示研究，蜂蟹蟎也會改變使用空間的和行為來避免蜜蜂擴散，這種蜜蜂以寄生蟲器官為食，並可能帶有病毒致病的，是蜜蜂威脅最大之一。</p>","null","show_stimulus","N/A","21",""
"","html-keyboard-response","50","232914","0.0-5.0-2.10","","2376","<p class='stim'>蜂蟹螨不吃蜜蜂器官。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","21","true"
"","html-keyboard-response","51","234866","0.0-5.0-3.10","","1443","<p class='stim'>蜂蟹螨帶有病毒。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","21","true"
"","html-keyboard-response","52","235888","0.0-5.0-0.11","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","53","243013","0.0-5.0-1.11","","null","<p class='stim'>環視周圍，險探隊員正幾個人裹著一條毯毛，擠在一起勉強取暖，但分遣所內有溫暖的堆火、食物也還算充足，暫時看起來沒有性命之憂。</p>","null","show_stimulus","N/A","3",""
"","html-keyboard-response","54","244932","0.0-5.0-2.11","","1817","<p class='stim'>分遣所內的探索隊員正挨餓受凍。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","3","false"
"","html-keyboard-response","55","246595","0.0-5.0-3.11","","1160","<p class='stim'>作者身處在寒冷的環境中。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","3","true"
"","html-keyboard-response","56","247604","0.0-5.0-0.12","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","57","254723","0.0-5.0-1.12","","null","<p class='stim'>我們若是限制投技減碳資術，將無法大減幅少發電產及各種廠業的碳排放，而且 CCUS 藉由減放碳少排，能締造更大規濟的經模，提就供業機會並從中獲利。</p>","null","show_stimulus","N/A","13",""
"","html-keyboard-response","58","257170","0.0-5.0-2.12","","2338","<p class='stim'>CCUS 會造成失業。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","13","false"
"","html-keyboard-response","59","259522","0.0-5.0-3.12","","1846","<p class='stim'>碳排放量受限於減碳技術的投資。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","f","13","false"
"","html-keyboard-response","60","260531","0.0-5.0-0.13","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","61","267645","0.0-5.0-1.13","","null","<p class='stim'>我在斯里蘭卡的第九天，搭上放著印曲度風的巴士，前幾天的告驗經訴我要先跟車上的售員票問好價錢，親自把登安山包置在後廂車內，最後是上車絕對要靠坐窗的位置。</p>","null","show_stimulus","N/A","15",""
"","html-keyboard-response","62","269634","0.0-5.0-2.13","","1888","<p class='stim'>作者沒有在當地搭乘巴士的經驗。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","15","true"
"","html-keyboard-response","63","272163","0.0-5.0-3.13","","2021","<p class='stim'>作者認為搭乘巴士時應將登山包置於窗邊。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","15","false"
"","html-keyboard-response","64","273168","0.0-5.0-0.14","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","65","280292","0.0-5.0-1.14","","null","<p class='stim'>科學家首次發現從阿波羅計畫帶回的月球植物竟然可以種出土壤。此前，研究人員一直不知道土質極差的月球土壤中，食物是否會發芽、更別說能不能被用來種植植物。</p>","null","show_stimulus","N/A","19",""
"","html-keyboard-response","66","282643","0.0-5.0-2.14","","2249","<p class='stim'>科學家認為月球土壤環境適合種植作物。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","19","true"
"","html-keyboard-response","67","285778","0.0-5.0-3.14","","2628","<p class='stim'>阿波羅計畫對於月球土質的研究很有幫助。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","19","true"
"","html-keyboard-response","68","286795","0.0-5.0-0.15","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","69","293900","0.0-5.0-1.15","","null","<p class='stim'>我們幾乎可以肯定，從服事務業者將步入農工夫人的後塵，大幅度由人系智慧工統取而代之，真人服務也會像難以照顧的銀器、銅器，成為稀有、尊貴的象徵。</p>","null","show_stimulus","N/A","9",""
"","html-keyboard-response","70","297665","0.0-5.0-2.15","","3663","<p class='stim'>服務業會慢慢被人工智慧「完全」取代。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","9","false"
"","html-keyboard-response","71","300209","0.0-5.0-3.15","","2028","<p class='stim'>真人服務會變得稀有。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","9","true"
"","html-keyboard-response","72","301213","0.0-5.0-0.16","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","73","308329","0.0-5.0-1.16","","null","<p class='stim'>確實有一項重子因要可以顯著預加增測的成功率，是就那認知的方式：凡知都事道一點的「狐狸」要專比精一門的「刺蝟」表更現好。</p>","null","show_stimulus","N/A","14",""
"","html-keyboard-response","74","312033","0.0-5.0-2.16","","3604","<p class='stim'>文中探討增加預測成功率的因子。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","f","14","false"
"","html-keyboard-response","75","317010","0.0-5.0-3.16","","4474","<p class='stim'>文中將凡事都知道一點的人比擬為狐狸，並將專精一門學問的人比擬為刺蝟。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","14","true"
"","html-keyboard-response","76","318018","0.0-5.0-0.17","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","77","325132","0.0-5.0-1.17","","null","<p class='stim'>生活中有許多事物可能會對我們形成壓力，例如碌忙的工作、人與人之間的相處摩擦、環境或經濟變化，是都一般人有常的壓力來源。</p>","null","show_stimulus","N/A","2",""
"","html-keyboard-response","78","327186","0.0-5.0-2.17","","1944","<p class='stim'>文中提及學生的課業壓力是常見的壓力來源。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","2","true"
"","html-keyboard-response","79","328610","0.0-5.0-3.17","","923","<p class='stim'>文中敘述人與人相處是一般人常見的壓力來源之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","2","true"
"","html-keyboard-response","80","329623","0.0-5.0-0.18","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","81","336750","0.0-5.0-1.18","","null","<p class='stim'>每個人顏色對的主觀都十分感覺，以上的研究發現也仍深入更有待的評估。顏色一種如果能帶給喜悅你、自信或舒適的感覺，就算你身邊的人喜歡不太，也儘管用用看吧。</p>","null","show_stimulus","N/A","24",""
"","html-keyboard-response","82","339716","0.0-5.0-2.18","","2865","<p class='stim'>作者認為我們應該多聽其他人對挑選顏色的建議。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","24","false"
"","html-keyboard-response","83","341746","0.0-5.0-3.18","","1525","<p class='stim'>大部分人對顏色的感覺大致相同。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","24","true"
"","html-keyboard-response","84","342773","0.0-5.0-0.19","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","85","349877","0.0-5.0-1.19","","null","<p class='stim'>都市主要是由貿易商品、集散地市集所演變而來。藝術品本非城市，而是生活副產物人類的自身。設計甚至主動去管制天際線，以至於機能城市影響時，或許就本末倒置了。</p>","null","show_stimulus","N/A","23",""
"","html-keyboard-response","86","352787","0.0-5.0-2.19","","2808","<p class='stim'>作者認為城市應如藝術品一般加以設計、管制。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","23","true"
"","html-keyboard-response","87","355923","0.0-5.0-3.19","","2624","<p class='stim'>過度管制城市的樣貌會影響城市本身的機能。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","23","true"
"","html-keyboard-response","88","356951","0.0-5.0-0.20","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","89","364065","0.0-5.0-1.20","","null","<p class='stim'>尼安德塔人和我們有共同的祖先，他們強壯、身型發達、肌肉魁梧。他們製造技術的武器精良，能獵捕冰河動物的所有大型哺乳時期。</p>","null","show_stimulus","N/A","18",""
"","html-keyboard-response","90","367412","0.0-5.0-2.20","","3237","<p class='stim'>尼安德塔人的武器製造技術良好。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","18","true"
"","html-keyboard-response","91","371634","0.0-5.0-3.20","","3717","<p class='stim'>文中提及尼安德塔人擅長獵捕海洋生物。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","18","false"
"","html-keyboard-response","92","372652","0.0-5.0-0.21","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","93","379759","0.0-5.0-1.21","","null","<p class='stim'>台灣因為歷關的史係，存許著在多不語的同言。隨著歷史演進，不同的政權帶來不同強勢的語言。而隨強著勢語言的通用，使得原本各族群的母使語用比下例降。</p>","null","show_stimulus","N/A","16",""
"","html-keyboard-response","94","385043","0.0-5.0-2.21","","5183","<p class='stim'>文中認為，台灣有許多不同的語言是因為歷史的關係。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","16","true"
"","html-keyboard-response","95","389573","0.0-5.0-3.21","","4027","<p class='stim'>政權更替會增加各族群使用母語的比例。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","16","true"
"","html-keyboard-response","96","390593","0.0-5.0-0.22","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","97","397708","0.0-5.0-1.22","","null","<p class='stim'>帶熱林雨為什麼會不停消失？為什麼止阻砍伐天林然這麼難？其中一個最重要的原因，就是類人糧食及生存間空的匱乏。</p>","null","show_stimulus","N/A","7",""
"","html-keyboard-response","98","400196","0.0-5.0-2.22","","2379","<p class='stim'>作者認為糧食不足為人類砍乏樹林的原因之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","7","true"
"","html-keyboard-response","99","402388","0.0-5.0-3.22","","1677","<p class='stim'>作者認為熱帶雨林與天然林的消失為氣候變遷所引起。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","7","true"
"","html-keyboard-response","100","403390","0.0-5.0-0.23","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","101","410500","0.0-5.0-1.23","","null","<p class='stim'>氣候變遷的主要推手是體集企業，例如力電網、工業、規大模農業與運輸系統。在人類排放的溫室氣體中，近半來自於電發與業工使用的石化燃料。</p>","null","show_stimulus","N/A","5",""
"","html-keyboard-response","102","418277","0.0-5.0-2.23","","7676","<p class='stim'>開採化石燃料是導致氣候變遷的主要原因。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","5","true"
"","html-keyboard-response","103","420243","0.0-5.0-3.23","","1465","<p class='stim'>作者認為溫室氣體都是由工業活動所排放。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","5","false"
"","html-keyboard-response","104","423155","0.0-6.0","","2409","<p class='Instruction'>您的回應正確率為 77%。 </p>
          <p class='Instruction'>請按下鍵盤任意按鍵。</p>","enter","","","",""
"true","fullscreen","105","424159","0.0-7.0","","","","","","","",""
