"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","No","correct"
"","html-keyboard-response","13","71204","0.0-5.0-1.1","","null","<p class='stim'>每個人顏色對的主觀都十分感覺，以上的研究發現也仍深入更有待的評估。顏色一種如果能帶給喜悅你、自信或舒適的感覺，就算你身邊的人喜歡不太，也儘管用用看吧。</p>","null","show_stimulus","N/A","24",""
"","html-keyboard-response","14","80069","0.0-5.0-2.1","","8762","<p class='stim'>作者認為我們應該多聽其他人對挑選顏色的建議。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","24","true"
"","html-keyboard-response","15","82484","0.0-5.0-3.1","","1913","<p class='stim'>大部分人對顏色的感覺大致相同。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","24","true"
"","html-keyboard-response","16","83487","0.0-5.0-0.2","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","17","90592","0.0-5.0-1.2","","null","<p class='stim'>都市主要是由貿易商品、集散地市集所演變而來。藝術品本非城市，而是生活副產物人類的自身。設計甚至主動去管制天際線，以至於機能城市影響時，或許就本末倒置了。</p>","null","show_stimulus","N/A","23",""
"","html-keyboard-response","18","95873","0.0-5.0-2.2","","5178","<p class='stim'>作者認為城市應如藝術品一般加以設計、管制。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","23","true"
"","html-keyboard-response","19","103112","0.0-5.0-3.2","","6735","<p class='stim'>過度管制城市的樣貌會影響城市本身的機能。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","23","true"
"","html-keyboard-response","20","104116","0.0-5.0-0.3","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","21","111219","0.0-5.0-1.3","","null","<p class='stim'>我們若是限制投技減碳資術，將無法大減幅少發電產及各種廠業的碳排放，而且 CCUS 藉由減放碳少排，能締造更大規濟的經模，提就供業機會並從中獲利。</p>","null","show_stimulus","N/A","13",""
"","html-keyboard-response","22","113462","0.0-5.0-2.3","","2141","<p class='stim'>CCUS 會造成失業。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","13","true"
"","html-keyboard-response","23","119406","0.0-5.0-3.3","","5441","<p class='stim'>碳排放量受限於減碳技術的投資。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","13","true"
"","html-keyboard-response","24","120410","0.0-5.0-0.4","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","25","127512","0.0-5.0-1.4","","null","<p class='stim'>新顯示研究，蜂蟹蟎也會改變使用空間的和行為來避免蜜蜂擴散，這種蜜蜂以寄生蟲器官為食，並可能帶有病毒致病的，是蜜蜂威脅最大之一。</p>","null","show_stimulus","N/A","21",""
"","html-keyboard-response","26","136701","0.0-5.0-2.4","","9086","<p class='stim'>蜂蟹螨不吃蜜蜂器官。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","21","false"
"","html-keyboard-response","27","139713","0.0-5.0-3.4","","2510","<p class='stim'>蜂蟹螨帶有病毒。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","21","true"
"","html-keyboard-response","28","140719","0.0-5.0-0.5","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","29","147824","0.0-5.0-1.5","","null","<p class='stim'>氣候變遷的主要推手是體集企業，例如力電網、工業、規大模農業與運輸系統。在人類排放的溫室氣體中，近半來自於電發與業工使用的石化燃料。</p>","null","show_stimulus","N/A","5",""
"","html-keyboard-response","30","151776","0.0-5.0-2.5","","3850","<p class='stim'>開採化石燃料是導致氣候變遷的主要原因。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","5","false"
"","html-keyboard-response","31","155481","0.0-5.0-3.5","","3202","<p class='stim'>作者認為溫室氣體都是由工業活動所排放。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","5","false"
"","html-keyboard-response","32","156487","0.0-5.0-0.6","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","33","163590","0.0-5.0-1.6","","null","<p class='stim'>新聞養素是媒體素養究研底下的一個分支，用於阻斷陰謀論的播傳，以及培養分辨假新聞的力能。它養培人們具備一套技巧，以斷判新聞與資訊的可信度。</p>","null","show_stimulus","N/A","6",""
"","html-keyboard-response","34","166181","0.0-5.0-2.6","","2490","<p class='stim'>新聞素養可阻斷陰謀論的傳播。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","6","true"
"","html-keyboard-response","35","170142","0.0-5.0-3.6","","3458","<p class='stim'>媒體素養是新聞素養下的一個分支。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","6","false"
"","html-keyboard-response","36","171145","0.0-5.0-0.7","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","37","178249","0.0-5.0-1.7","","null","<p class='stim'>種植柑橘的農夫在霜害來臨前保護好果樹；災害應變中心在野火蔓延前會疏散風下處的鎮鄉；河岸兩側的社區在大雨來襲前會準備好包砂堆在商店和住家前。</p>","null","show_stimulus","N/A","1",""
"","html-keyboard-response","38","184105","0.0-5.0-2.7","","5754","<p class='stim'>向風處鄉鎮在野火蔓延前可以不用撤離。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","1","true"
"","html-keyboard-response","39","185992","0.0-5.0-3.7","","1384","<p class='stim'>人們會使用砂包來防洪。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","1","true"
"","html-keyboard-response","40","186997","0.0-5.0-0.8","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","41","194101","0.0-5.0-1.8","","null","<p class='stim'>雖然官方未公死布傷人數，但《BBC》引當述地媒體稱，自今年以來，已經有 10 人在這場暴力中喪性失命。對此，當地的居民表示，「這場暴力衝突宛如戰場」。</p>","null","show_stimulus","N/A","12",""
"","html-keyboard-response","42","197119","0.0-5.0-2.8","","2916","<p class='stim'>這場暴力衝突造成 10 人受傷。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","12","false"
"","html-keyboard-response","43","200156","0.0-5.0-3.8","","2534","<p class='stim'>《BBC》引用官方死亡人數。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","12","false"
"","html-keyboard-response","44","201162","0.0-5.0-0.9","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","45","208265","0.0-5.0-1.9","","null","<p class='stim'>詹姆士兩歲大了年齡，占據了大半條毯子；威廉雖然年紀比較小，卻十分精明。他強迫睡著先不要自己，等鼾聲詹姆士大作，就把大半毯子都拉到自己這邊。</p>","null","show_stimulus","N/A","20",""
"","html-keyboard-response","46","214043","0.0-5.0-2.9","","5675","<p class='stim'>威廉的年紀小於兩歲。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","20","true"
"","html-keyboard-response","47","217204","0.0-5.0-3.9","","2659","<p class='stim'>威廉等詹姆士睡著後才拉他的毯子。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","f","20","false"
"","html-keyboard-response","48","218209","0.0-5.0-0.10","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","49","225311","0.0-5.0-1.10","","null","<p class='stim'>我在斯里蘭卡的第九天，搭上放著印曲度風的巴士，前幾天的告驗經訴我要先跟車上的售員票問好價錢，親自把登安山包置在後廂車內，最後是上車絕對要靠坐窗的位置。</p>","null","show_stimulus","N/A","15",""
"","html-keyboard-response","50","228110","0.0-5.0-2.10","","2697","<p class='stim'>作者沒有在當地搭乘巴士的經驗。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","15","true"
"","html-keyboard-response","51","231607","0.0-5.0-3.10","","2994","<p class='stim'>作者認為搭乘巴士時應將登山包置於窗邊。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","15","false"
"","html-keyboard-response","52","232611","0.0-5.0-0.11","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","53","239716","0.0-5.0-1.11","","null","<p class='stim'>科技不斷進步，人類生素質活亦得以提升，但這些享受背後，對能源的需求亦越來越大。傳化統石能源會污環染境，環保新能源例如太陽能、風力發電卻要「望天打卦」。</p>","null","show_stimulus","N/A","11",""
"","html-keyboard-response","54","243200","0.0-5.0-2.11","","3380","<p class='stim'>人類生活素質提高，能源需求也日漸提昇。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","11","true"
"","html-keyboard-response","55","244960","0.0-5.0-3.11","","1258","<p class='stim'>環保能源明顯優於傳統能源。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","11","false"
"","html-keyboard-response","56","245966","0.0-5.0-0.12","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","57","253072","0.0-5.0-1.12","","null","<p class='stim'>艾佛森發現，老鼠完全剝奪受到的睡眠，會在一個月全數內死亡。事實上，她只要不進入睡眠讓老鼠的快速動眼期，就會出現結果致命的這種。</p>","null","show_stimulus","N/A","22",""
"","html-keyboard-response","58","255690","0.0-5.0-2.12","","2516","<p class='stim'>艾佛森用老鼠作為睡眠剝奪實驗的材料。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","22","true"
"","html-keyboard-response","59","257934","0.0-5.0-3.12","","1739","<p class='stim'>進入快速動眼期與否，會影響到老鼠的性命。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","22","true"
"","html-keyboard-response","60","258939","0.0-5.0-0.13","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","61","266043","0.0-5.0-1.13","","null","<p class='stim'>台灣因為歷關的史係，存許著在多不語的同言。隨著歷史演進，不同的政權帶來不同強勢的語言。而隨強著勢語言的通用，使得原本各族群的母使語用比下例降。</p>","null","show_stimulus","N/A","16",""
"","html-keyboard-response","62","273593","0.0-5.0-2.13","","7447","<p class='stim'>文中認為，台灣有許多不同的語言是因為歷史的關係。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","16","true"
"","html-keyboard-response","63","279332","0.0-5.0-3.13","","5238","<p class='stim'>政權更替會增加各族群使用母語的比例。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","16","true"
"","html-keyboard-response","64","280335","0.0-5.0-0.14","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","65","287437","0.0-5.0-1.14","","null","<p class='stim'>帶熱林雨為什麼會不停消失？為什麼止阻砍伐天林然這麼難？其中一個最重要的原因，就是類人糧食及生存間空的匱乏。</p>","null","show_stimulus","N/A","7",""
"","html-keyboard-response","66","291481","0.0-5.0-2.14","","3940","<p class='stim'>作者認為糧食不足為人類砍乏樹林的原因之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","7","true"
"","html-keyboard-response","67","295042","0.0-5.0-3.14","","3059","<p class='stim'>作者認為熱帶雨林與天然林的消失為氣候變遷所引起。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","7","true"
"","html-keyboard-response","68","296046","0.0-5.0-0.15","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","69","303149","0.0-5.0-1.15","","null","<p class='stim'>中文與契洛基語這類聲調語言，利調聲用變化來區分意義，同樣的音以節較高、較低、逐漸上升或下降的聲調發音時，代義的意表都不同。</p>","null","show_stimulus","N/A","10",""
"","html-keyboard-response","70","306642","0.0-5.0-2.15","","3388","<p class='stim'>契洛基語中，同樣的音節以不同聲調發音，代表不同的意義。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","10","true"
"","html-keyboard-response","71","310334","0.0-5.0-3.15","","3188","<p class='stim'>文中提及的聲調變化包含較高、較低、逐漸上升或下降等聲調。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","10","true"
"","html-keyboard-response","72","311338","0.0-5.0-0.16","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","73","318442","0.0-5.0-1.16","","null","<p class='stim'>「校園槍擊事件、自水來有重金屬鉛汙染、過時的課程和科技、班大教學，結果我們能做的最好的事情，卻是禁止一本有老鼠裸體的納粹大屠殺書。」</p>","null","show_stimulus","N/A","4",""
"","html-keyboard-response","74","321795","0.0-5.0-2.16","","3251","<p class='stim'>水汙染是文中提及之校園問題之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","f","4","false"
"","html-keyboard-response","75","327655","0.0-5.0-3.16","","5357","<p class='stim'>作者支持小班教學。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","4","true"
"","html-keyboard-response","76","328658","0.0-5.0-0.17","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","77","335762","0.0-5.0-1.17","","null","<p class='stim'>確實有一項重子因要可以顯著預加增測的成功率，是就那認知的方式：凡知都事道一點的「狐狸」要專比精一門的「刺蝟」表更現好。</p>","null","show_stimulus","N/A","14",""
"","html-keyboard-response","78","340136","0.0-5.0-2.17","","4272","<p class='stim'>文中探討增加預測成功率的因子。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","f","14","false"
"","html-keyboard-response","79","347013","0.0-5.0-3.17","","6374","<p class='stim'>文中將凡事都知道一點的人比擬為狐狸，並將專精一門學問的人比擬為刺蝟。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","f","14","false"
"","html-keyboard-response","80","348017","0.0-5.0-0.18","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","81","355120","0.0-5.0-1.18","","null","<p class='stim'>尼安德塔人和我們有共同的祖先，他們強壯、身型發達、肌肉魁梧。他們製造技術的武器精良，能獵捕冰河動物的所有大型哺乳時期。</p>","null","show_stimulus","N/A","18",""
"","html-keyboard-response","82","357374","0.0-5.0-2.18","","2151","<p class='stim'>尼安德塔人的武器製造技術良好。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","18","true"
"","html-keyboard-response","83","359978","0.0-5.0-3.18","","2100","<p class='stim'>文中提及尼安德塔人擅長獵捕海洋生物。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","18","true"
"","html-keyboard-response","84","360982","0.0-5.0-0.19","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","85","368084","0.0-5.0-1.19","","null","<p class='stim'>科學家首次發現從阿波羅計畫帶回的月球植物竟然可以種出土壤。此前，研究人員一直不知道土質極差的月球土壤中，食物是否會發芽、更別說能不能被用來種植植物。</p>","null","show_stimulus","N/A","19",""
"","html-keyboard-response","86","371230","0.0-5.0-2.19","","3043","<p class='stim'>科學家認為月球土壤環境適合種植作物。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","j","19","false"
"","html-keyboard-response","87","375392","0.0-5.0-3.19","","3660","<p class='stim'>阿波羅計畫對於月球土質的研究很有幫助。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","19","true"
"","html-keyboard-response","88","376397","0.0-5.0-0.20","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","89","383502","0.0-5.0-1.20","","null","<p class='stim'>統計上的似相性未必就表示內容上具有大重意義，兩件經常參照的事物不定一就是對的。例如，全球氣候暖化與活躍的盜海數量減少，在存著驚人的相關性。這種相關性當然純屬合巧。</p>","null","show_stimulus","N/A","8",""
"","html-keyboard-response","90","389637","0.0-5.0-2.20","","6031","<p class='stim'>統計上相關並不代表內容上具有重大意義。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","8","true"
"","html-keyboard-response","91","395693","0.0-5.0-3.20","","5552","<p class='stim'>根據文意，全球暖化會「導致」海盜減少。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","8","true"
"","html-keyboard-response","92","396697","0.0-5.0-0.21","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","93","403801","0.0-5.0-1.21","","null","<p class='stim'>環視周圍，險探隊員正幾個人裹著一條毯毛，擠在一起勉強取暖，但分遣所內有溫暖的堆火、食物也還算充足，暫時看起來沒有性命之憂。</p>","null","show_stimulus","N/A","3",""
"","html-keyboard-response","94","405942","0.0-5.0-2.21","","2039","<p class='stim'>分遣所內的探索隊員正挨餓受凍。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","3","true"
"","html-keyboard-response","95","407535","0.0-5.0-3.21","","1090","<p class='stim'>作者身處在寒冷的環境中。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","3","true"
"","html-keyboard-response","96","408541","0.0-5.0-0.22","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","97","415648","0.0-5.0-1.22","","null","<p class='stim'>氣候變遷造成的影響，對世界上一些最族群的脆弱特別嚴重，尤其是依賴農村維生的貧困土地以及許多沿海地區的熱帶居民。</p>","null","show_stimulus","N/A","17",""
"","html-keyboard-response","98","420077","0.0-5.0-2.22","","4327","<p class='stim'>氣候變遷對貧困農村影響很大。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","17","true"
"","html-keyboard-response","99","422070","0.0-5.0-3.22","","1491","<p class='stim'>沿海居民是脆弱族群之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","17","true"
"","html-keyboard-response","100","423075","0.0-5.0-0.23","","null","<div style=""font-size:60px;"">+</div>","null","","","",""
"","html-keyboard-response","101","430179","0.0-5.0-1.23","","null","<p class='stim'>生活中有許多事物可能會對我們形成壓力，例如碌忙的工作、人與人之間的相處摩擦、環境或經濟變化，是都一般人有常的壓力來源。</p>","null","show_stimulus","N/A","2",""
"","html-keyboard-response","102","433595","0.0-5.0-2.23","","3312","<p class='stim'>文中提及學生的課業壓力是常見的壓力來源。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","j","response","j","2","true"
"","html-keyboard-response","103","436103","0.0-5.0-3.23","","2006","<p class='stim'>文中敘述人與人相處是一般人常見的壓力來源之一。</p>
                              <p class='nav'>【正確】 F&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;【錯誤】 J</p>","f","response","f","2","true"
"","html-keyboard-response","104","438624","0.0-6.0","","2013","<p class='Instruction'>您的回應正確率為 73%。 </p>
          <p class='Instruction'>請按下鍵盤任意按鍵。</p>","f","","","",""
"true","fullscreen","105","439628","0.0-7.0","","","","","","","",""
